Date,Close/Last,Volume,Open,High,Low
06/15/2016,105.84,1841566,106.19,106.6,105.74
06/14/2016,105.95,2170401,105.9,106.3261,105.36
06/13/2016,106.61,2378127,107.15,107.68,106.59
06/10/2016,107.5,1666944,107.78,107.92,107.1641
06/09/2016,108.62,1743495,108.45,108.73,108.22
06/08/2016,108.84,1286665,108.61,108.9299,108.5
06/07/2016,108.46,1271484,108.39,108.81,108.32
06/06/2016,108.25,1782262,107.84,108.46,107.801
06/03/2016,107.69,2502295,107.78,107.87,106.94
06/02/2016,107.99,2112796,107.4,107.99,107.11
06/01/2016,107.63,2679647,107,107.7,106.8
05/31/2016,107.34,2570803,107.57,107.6901,106.9564
05/27/2016,107.39,1691427,106.97,107.39,106.95
05/26/2016,106.91,1803643,107.02,107.14,106.73
05/25/2016,106.93,3267043,106.51,107.14,106.51
05/24/2016,106.16,2409275,105.22,106.37,105.22
05/23/2016,104.76,1662163,104.92,105.122,104.66
05/20/2016,104.89,2005469,104.54,105.14,104.454
05/19/2016,104.09,2616325,104.08,104.36,103.37
05/18/2016,104.5,2797744,104.26,105.2,103.816
05/17/2016,104.51,2792158,105.26,105.46,104.16
05/16/2016,105.46,2069576,104.58,105.75,104.41
05/13/2016,104.42,3754783,105.08,105.48,104.22
05/12/2016,105.33,2469974,105.82,105.88,104.72
05/11/2016,105.37,1531611,106.09,106.2932,105.34
05/10/2016,106.34,2400865,105.5,106.4,105.41
05/09/2016,105.09,1747328,104.87,105.34,104.77
05/06/2016,104.98,1757797,104.14,104.99,104
05/05/2016,104.6,1616677,104.95,105.17,104.37
05/04/2016,104.64,2579103,104.76,105.17,104.37
05/03/2016,105.26,5172504,105.62,105.68,104.82
05/02/2016,106.33,2546483,105.8,106.4,105.47
04/29/2016,105.51,3067993,105.8,105.96,104.805
04/28/2016,106.13,4834180,106.63,107.3,105.8686
04/27/2016,107.09,2268144,106.66,107.33,106.42
04/26/2016,106.83,1746967,106.78,107.048,106.4365
04/25/2016,106.54,2088217,106.5,106.59,106.0601
04/22/2016,106.8,1893723,106.51,106.93,106.24
04/21/2016,106.65,1675161,107.26,107.326,106.48
04/20/2016,107.18,1958933,107.21,107.635,106.83
04/19/2016,107.07,2103737,107.02,107.31,106.61
04/18/2016,106.77,1764955,105.74,106.79,105.61
04/15/2016,106.06,1622514,106.12,106.186,105.87
04/14/2016,106.11,1666887,106.24,106.3925,105.9
04/13/2016,106.15,2864470,105.5,106.17,105.43
04/12/2016,104.92,2358024,104.1,105.1001,103.78
04/11/2016,103.91,2275842,104.65,105.0535,103.91
04/08/2016,104.2,2337151,104.57,104.9001,103.91
04/07/2016,103.9,2134785,104.5,104.74,103.442
04/06/2016,105.16,2571913,104.09,105.2,103.9
04/05/2016,104.02,2572408,104.31,104.55,103.87
04/04/2016,105.04,1847375,105.49,105.5481,104.89
04/01/2016,105.48,2994750,104.3,105.57,103.95
03/31/2016,104.82,2230072,104.97,105.22,104.7
03/30/2016,104.94,2258019,105.04,105.39,104.73
03/29/2016,104.54,2925052,103.19,104.55,102.96
03/28/2016,103.39,2103399,103.58,103.71,103.07
03/24/2016,103.32,2173069,102.76,103.33,102.53
03/23/2016,103.35,6082337,104.04,104.04,103.28
03/22/2016,104.2,1962647,103.75,104.52,103.61
03/21/2016,104.23,2539316,103.98,104.36,103.8
03/18/2016,104.13,2942590,103.95,104.28,103.8
03/17/2016,103.67,3472397,102.87,103.92,102.6
03/16/2016,102.88,3473577,101.99,103.09,101.9101
03/15/2016,102.24,2992775,102,102.26,101.76
03/14/2016,103.07,2987138,102.88,103.32,102.69
03/11/2016,103.19,3253498,102.37,103.24,102.33
03/10/2016,101.47,3702567,101.8,102.3,100.4
03/09/2016,101.5,2132002,101.5,101.7,100.98
03/08/2016,101.01,3435687,101.73,101.8,100.91
03/07/2016,102.28,2964056,101.65,102.5563,101.56
03/04/2016,102.07,2442357,101.89,102.6,101.4
03/03/2016,101.72,2703609,101.13,101.75,100.85
03/02/2016,101.22,3591720,100.52,101.24,100.256
03/01/2016,100.66,2955735,99.13,100.675,98.84
02/29/2016,98.32,2749373,99.12,99.6901,98.32
02/26/2016,99.11,3194356,99.67,99.76,98.96
02/25/2016,99.19,4960895,98.27,99.19,97.82
02/24/2016,98.03,3253220,96.58,98.14,95.99
02/23/2016,97.53,3203916,98.38,98.52,97.47
02/22/2016,98.72,2235380,98.24,98.8,98.11
02/19/2016,97.3,2243696,96.85,97.36,96.4301
02/18/2016,97.28,2432103,97.9,97.92,97.09
02/17/2016,97.67,3634955,96.77,97.93,96.59
02/16/2016,96.08,3576177,95.62,96.09,94.96
02/12/2016,94.36,2947964,93.47,94.38,93.01
02/11/2016,92.56,7239222,92.39,93.0623,91.58
02/10/2016,93.72,3572814,94.19,95.27,93.6248
02/09/2016,93.66,4793968,92.84,94.47,92.7
02/08/2016,93.78,6303798,94.2,94.38,92.5
02/05/2016,95.26,3993449,96.94,96.9999,94.95
02/04/2016,97.26,3431851,96.79,97.92,96.47
02/03/2016,97.03,5457594,97.09,97.2889,94.89
02/02/2016,96.45,3277520,97.5,97.55,96.16
02/01/2016,98.35,3868985,97.75,98.81,97.37
01/29/2016,98.33,5004793,96.45,98.36,96.3527
01/28/2016,95.95,4540658,96.56,96.66,95.05
01/27/2016,95.57,5202433,96.4,97.32,95.05
01/26/2016,96.67,3333211,95.6,96.82,95.44
01/25/2016,95.22,4470403,96.64,96.65,95.11
01/22/2016,96.81,3701444,96.33,96.89,95.95
01/21/2016,94.79,7166951,94.7,95.9641,93.82
01/20/2016,94.42,13845330,94,95.27,91.79
01/19/2016,95.36,7432640,96.57,96.67,94.5
01/15/2016,95.46,8095485,95.05,95.8757,94.2214
01/14/2016,97.51,5085095,96.36,98.18,95.3301
01/13/2016,96.04,6161156,99,99.2,95.78
01/12/2016,98.58,4456467,98.8,99.169,97.28
01/11/2016,97.91,6863378,98.55,98.6699,96.78
01/08/2016,97.97,7015458,99.61,99.99,97.78
01/07/2016,99.1,9255914,99.9,100.8,98.87
01/06/2016,101.59,3732754,101.53,102.23,100.95
01/05/2016,102.97,3652340,102.9,103.18,102.3
01/04/2016,102.74,6138050,102.58,102.95,101.58
12/31/2015,104.3,3652672,104.93,105.3158,104.3
12/30/2015,105.32,2406099,105.96,106,105.25
12/29/2015,106.12,2508185,105.69,106.24,105.54
12/28/2015,105,3479559,104.88,105,104.32
12/24/2015,105.23,1460512,105.22,105.6,105.08
12/23/2015,105.36,3342450,104.63,105.4,104.51
12/22/2015,104.06,2876518,103.65,104.2599,103.04
12/21/2015,103.13,3240650,103.19,103.28,102.37
12/18/2015,102.9,4207066,104.17,104.36,102.9
12/17/2015,104.68,4939733,106.44,106.47,104.68
12/16/2015,106.24,5972217,105.46,106.4182,104.7
12/15/2015,104.72,2918048,104.44,105.19,104.36
12/14/2015,103.61,7236847,103.36,103.72,102.18
12/11/2015,103.24,5100723,104.17,104.43,103.07
12/10/2015,105.31,3684992,105.18,106.06,104.92
12/09/2015,105,4180200,105.55,106.75,104.48
12/08/2015,105.91,3149595,105.94,106.4,105.27
12/07/2015,106.55,3000773,107.23,107.27,106.06
12/04/2015,107.39,4520885,105.81,107.54,105.62
12/03/2015,105.45,3345637,107.29,107.48,105.06
12/02/2015,107.05,2937734,108.1,108.265,106.88
12/01/2015,108.18,2444586,107.59,108.21,107.37
11/30/2015,107.17,3617076,107.78,107.85,107.11
11/27/2015,107.63,552449,107.59,107.76,107.22
11/25/2015,107.47,1820310,107.51,107.66,107.2453
11/24/2015,107.39,2032854,106.57,107.59,106.314
11/23/2015,107.11,3145011,107.23,107.59,106.88
11/20/2015,107.22,1563642,107.23,107.6,106.98
11/19/2015,106.76,1623479,106.91,107.08,106.62
11/18/2015,106.9,2106094,105.58,107,105.54
11/17/2015,105.22,2243162,105.51,106.09,104.97
11/16/2015,105.35,2635433,103.8,105.36,103.69
11/13/2015,103.84,3003163,104.76,104.88,103.81
11/12/2015,104.95,3109903,105.97,106.16,104.95
11/11/2015,106.54,1340498,107.27,107.27,106.53
11/10/2015,107,1605411,106.46,107.04,106.29
11/09/2015,106.76,2620785,107.9,107.9,106.2
11/06/2015,107.84,2078927,107.57,107.85,106.92
11/05/2015,107.82,2143898,108.04,108.23,107.21
11/04/2015,107.94,2893604,108.51,108.53,107.5701
11/03/2015,108.2,3100357,107.71,108.57,107.55
11/02/2015,107.93,3396238,106.78,108,106.68
10/30/2015,106.53,2203163,107.14,107.28,106.5
10/29/2015,106.94,2666889,106.72,107.18,106.68
10/28/2015,107.1,2421690,105.94,107.12,105.62
10/27/2015,105.71,1685997,105.83,105.94,105.26
10/26/2015,106.06,3078292,106.26,106.3,105.846
10/23/2015,106.31,2404344,106.13,106.47,105.67
10/22/2015,105.21,1979172,104.28,105.43,104.1175
10/21/2015,103.69,1777795,104.71,104.8645,103.59
10/20/2015,104.51,1806066,104.39,104.91,104.19
10/19/2015,104.63,1457904,104.3,104.67,103.974
10/16/2015,104.51,1901266,104.37,104.54,103.8539
10/15/2015,104.11,2216480,102.92,104.12,102.63
10/14/2015,102.56,1902908,103.05,103.44,102.38
10/13/2015,103.09,2220030,103.29,104.17,102.99
10/12/2015,103.85,1680112,103.85,103.95,103.51
10/09/2015,103.83,1649477,103.8,104.06,103.43
10/08/2015,103.69,2521034,102.53,103.8788,102.38
10/07/2015,102.8,2583264,102.44,102.88,101.7
10/06/2015,101.88,2463143,102.21,102.46,101.38
10/05/2015,102.21,3405816,101.1,102.36,101.04
10/02/2015,100.36,3654195,97.96,100.37,97.3801
10/01/2015,98.92,3808754,98.96,99.1178,97.71
09/30/2015,98.72,3747787,98.11,98.79,97.5501
09/29/2015,96.92,4547471,97.23,97.84,96.37
09/28/2015,96.94,5606313,99.06,99.13,96.8
09/25/2015,99.61,4937826,100.76,100.87,99.07
09/24/2015,100.32,3723369,100.02,100.5329,99.1
09/23/2015,100.68,1788923,101.04,101.2785,100.34
09/22/2015,100.88,3034019,101,101.2436,100.21
09/21/2015,102.25,2680261,102.42,103.02,101.6701
09/18/2015,101.84,3271773,102.05,102.89,101.585
09/17/2015,103.48,4723920,103.64,105.0202,103.24
09/16/2015,103.62,2447394,102.87,103.73,102.6974
09/15/2015,102.75,2385603,101.81,102.9699,101.53
09/14/2015,101.47,3711098,101.91,101.91,101.2
09/11/2015,101.86,2007873,101.04,101.88,100.7
09/10/2015,101.4,3695957,100.88,102.07,100.63
09/09/2015,100.88,3690293,103.24,103.4,100.69
09/08/2015,102.28,3341905,101.59,102.32,101.06
09/04/2015,99.76,4317820,99.92,100.405,99.2643
09/03/2015,101.2,5151309,101.58,102.44,100.9
09/02/2015,101.08,7678492,100.78,101.08,99.55
09/01/2015,99.21,9264306,99.95,100.83,98.75
08/31/2015,102.21,4526203,102.53,103.01,101.95
08/28/2015,102.98,5165601,102.59,103.32,102.37
08/27/2015,102.9,8779297,101.97,103.05,100.92
08/26/2015,100.47,8298869,99.99,100.58,97.3926
08/25/2015,96.95,9213368,101.41,101.72,96.87
08/24/2015,98.12,18133620,96.4,101.27,93
08/21/2015,102.23,9875669,104.32,104.74,102.18
08/20/2015,105.26,4377569,106.8,107,105.25
08/19/2015,107.6,2183227,108.05,108.45,107.08
08/18/2015,108.57,2694955,108.78,108.8949,108.3742
08/17/2015,108.85,1739109,107.89,108.86,107.5101
08/14/2015,108.16,1154508,107.7,108.23,107.5397
08/13/2015,107.75,3545402,107.91,108.235,107.44
08/12/2015,107.9,2611345,107.01,108.03,106.09
08/11/2015,107.79,1833091,108,108.2299,107.3699
08/10/2015,108.77,1981326,108.08,108.85,108.05
08/07/2015,107.43,3295123,107.62,107.7,106.8863
08/06/2015,107.74,1969328,108.92,108.92,107.24
08/05/2015,108.63,1253644,108.84,109.34,108.455
08/04/2015,108.27,1599514,108.45,108.75,108
08/03/2015,108.45,2653353,108.99,108.99,107.89
07/31/2015,108.84,2422580,109.31,109.34,108.7
07/30/2015,108.95,1390055,108.57,109.04,108.17
07/29/2015,108.86,1623988,108.18,108.98,108.06
07/28/2015,108.12,2198632,107.16,108.2252,106.7814
07/27/2015,106.85,2957428,107.06,107.46,106.6
07/24/2015,107.56,2073438,108.75,108.83,107.389
07/23/2015,108.7,1569545,109.47,109.53,108.517
07/22/2015,109.33,1852086,109.1,109.5,109
07/21/2015,109.49,1660943,109.88,110.04,109.3
07/20/2015,109.97,1338693,110.05,110.21,109.7763
07/17/2015,109.96,1294812,109.99,110,109.65
07/16/2015,109.93,1314002,109.85,109.95,109.65
07/15/2015,109.17,2555451,109.37,109.56,108.91
07/14/2015,109.31,2292470,108.8,109.5,108.59
07/13/2015,108.82,2835280,108.58,108.885,108.38
07/10/2015,107.6,3432285,107.58,107.84,107.1
07/09/2015,106.31,3064623,107.15,107.69,106.27
07/08/2015,106.09,2938806,107.1,107.28,105.91
07/07/2015,107.89,3329559,107.44,108,105.9299
07/06/2015,107.3,2570835,106.99,107.79,106.62
07/02/2015,107.58,3139960,108.05,108.199,107.345
07/01/2015,107.72,12016260,108.02,108.11,107.28
06/30/2015,107.02,3394044,107.62,107.6499,106.68
06/29/2015,106.73,3642516,108.03,108.5,106.65
06/26/2015,109.01,1503910,109.29,109.39,108.65
06/25/2015,109.54,2110771,110.2,110.24,109.45
06/24/2015,109.88,4931195,110.56,110.71,109.86
06/23/2015,110.72,3080410,110.73,110.85,110.46
06/22/2015,110.61,1864791,110.68,110.9,110.45
06/19/2015,109.94,1735909,110.39,110.42,109.86
06/18/2015,110.42,2496128,109.58,110.76,109.58
06/17/2015,109.34,1911599,109.33,109.69,108.74
06/16/2015,109.16,2604836,108.45,109.25,108.4
06/15/2015,108.56,2865500,108.28,108.76,107.87
06/12/2015,109.06,1490940,109.28,109.5,108.88
06/11/2015,109.78,1850526,109.71,110.01,109.58
06/10/2015,109.47,1592640,108.7,109.66,108.59
06/09/2015,108.15,2975321,108.25,108.48,107.731
06/08/2015,108.24,2990676,108.88,108.96,108.18
06/05/2015,108.91,3342744,108.91,109.2,108.33
06/04/2015,109,1845802,109.5,109.8,108.7701
06/03/2015,109.88,1731329,109.78,110.22,109.53
06/02/2015,109.5,1925339,109.25,109.93,108.95
06/01/2015,109.58,2354716,109.8,109.96,109.06
05/29/2015,109.31,1943247,109.99,110.02,109.18
05/28/2015,110.05,2022404,109.97,110.08,109.57
05/27/2015,110.15,2562163,109.45,110.28,109.2
05/26/2015,109.15,2226674,110.02,110.02,108.865
05/22/2015,110.3,1187833,110.38,110.5549,110.2199
05/21/2015,110.51,1476431,110.18,110.66,110.0701
05/20/2015,110.23,2478324,110.34,110.68,110.03
05/19/2015,110.3,2844996,110.38,110.56,110.12
05/18/2015,110.35,2769075,109.81,110.5,109.75
05/15/2015,109.94,1862709,109.88,109.99,109.6
05/14/2015,109.81,1579229,109.33,109.85,109.1
05/13/2015,108.73,2424476,108.97,109.3,108.58
05/12/2015,108.67,1657497,108.48,109.005,107.93
05/11/2015,108.99,1656946,109.33,109.59,108.93
05/08/2015,109.45,1796447,109.11,109.59,109.08
05/07/2015,108.09,2363484,107.6,108.365,107.38
05/06/2015,107.68,3691644,108.38,108.54,107.01
05/05/2015,107.98,1692723,109.17,109.36,107.88
05/04/2015,109.28,1712992,109.24,109.66,109.12
05/01/2015,108.9,3924560,108.4,108.98,108.23
04/30/2015,107.91,3635816,108.78,108.9205,107.4654
04/29/2015,109.09,2432005,109.01,109.46,108.63
04/28/2015,109.57,2594976,109.54,109.6543,108.495
04/27/2015,109.28,1827746,110.19,110.28,109.17
04/24/2015,109.85,1775114,109.92,110,109.6199
04/23/2015,109.73,2340746,109.14,110.08,109.1001
04/22/2015,109.39,1469298,109.08,109.5,108.53
04/21/2015,108.93,3909936,109.45,109.52,108.75
04/20/2015,108.96,2005044,108.67,109.18,108.62
04/17/2015,108.08,2656981,108.7,108.8,107.606
04/16/2015,109.35,1490112,109.23,109.6301,109.06
04/15/2015,109.4,1512264,109.24,109.69,109.08
04/14/2015,108.85,1460817,108.66,108.978,108.1562
04/13/2015,108.69,3524844,109.04,109.425,108.66
04/10/2015,109.12,2406034,108.87,109.149,108.64
04/09/2015,108.61,2214145,108.2,108.71,107.74
04/08/2015,108.23,2454253,108,108.43,107.72
04/07/2015,107.77,1983803,108.13,108.54,107.77
04/06/2015,108.13,2186632,107.27,108.41,106.785
04/02/2015,107.39,2041213,107.03,107.7,106.85
04/01/2015,107.05,11026330,107.34,107.41,106.385
03/31/2015,107.25,2076296,107.73,108.67,107
03/30/2015,108.23,1885608,107.59,108.39,107.52
03/27/2015,106.87,3297509,106.6,106.9701,106.42
03/26/2015,106.58,3164547,106.39,107.12,105.98
03/25/2015,106.79,2816899,108.64,108.75,106.79
03/24/2015,108.99,2198636,109.54,109.74,108.94
03/23/2015,109.57,2084186,109.72,110.0853,109.57
03/20/2015,109.76,1740658,109.49,110.02,109.37
03/19/2015,108.85,2801034,109.03,109.1999,108.57
03/18/2015,109.24,3662816,107.68,109.63,107.35
03/17/2015,108,1754034,107.8,108.185,107.47
03/16/2015,108.21,2706570,107.36,108.23,107.26
03/13/2015,106.87,2073001,107.37,107.3999,106.1699
03/12/2015,107.47,3907553,106.47,107.505,106.42
03/11/2015,106.14,3071330,106.43,106.4938,105.98
03/10/2015,106.22,3543753,107,107.1,106.21
03/09/2015,107.86,1816383,107.6,108.05,107.5199
03/06/2015,107.46,2798958,108.47,108.66,107.24
03/05/2015,108.97,1752503,109.03,109.1,108.63
03/04/2015,108.8,1949922,108.9,108.96,108.2
03/03/2015,109.24,2615721,109.47,109.61,108.74
03/02/2015,109.69,2681108,109.11,109.72,109.02
02/27/2015,109.02,1825415,109.35,109.48,108.97
02/26/2015,109.41,1741959,109.45,109.53,109.015
02/25/2015,109.48,2652083,109.49,109.78,109.26
02/24/2015,109.52,2856494,109.28,109.63,109.04
02/23/2015,109.27,3033734,109.17,109.27,108.86
02/20/2015,109.28,2402616,108.47,109.3201,108.01
02/19/2015,108.67,2348979,108.39,108.88,108.2601
02/18/2015,108.7,2542592,108.42,108.749,108.27
02/17/2015,108.64,4146990,108.37,108.76,108.13
02/13/2015,108.47,3147665,108,108.48,107.92
02/12/2015,107.96,4443139,107.47,107.99,107.27
02/11/2015,106.93,2184558,106.67,107.19,106.37
02/10/2015,106.88,1866282,106.5,107.035,105.8428
02/09/2015,105.8,1773849,105.99,106.35,105.59
02/06/2015,106.33,2844451,106.88,107.175,106.0212
02/05/2015,106.65,3163473,105.94,106.72,105.84
02/04/2015,105.49,3141740,105.44,106.14,105.24
02/03/2015,105.86,3321977,104.9,105.87,104.71
02/02/2015,104.26,4082805,103.49,104.33,102.2549
01/30/2015,103.1,4485467,103.67,104.51,102.95
01/29/2015,104.52,2607177,103.7,104.6199,102.82
01/28/2015,103.53,2826672,105.64,105.72,103.41
01/27/2015,104.95,2709241,105.37,105.61,104.3601
01/26/2015,106.19,4106519,105.75,106.22,105.2
01/23/2015,105.75,4571853,106.11,106.28,105.675
01/22/2015,106.23,3582862,105.24,106.31,104.27
01/21/2015,104.64,3119394,103.93,104.95,103.6004
01/20/2015,104.17,3186369,104.42,104.53,103.2
01/16/2015,104.0199,2768909,102.61,104.11,102.42
01/15/2015,102.66,5614581,104.05,104.26,102.57
01/14/2015,103.71,3291594,103.04,103.79,102.5
01/13/2015,104.28,2936211,105.33,106,103.43
01/12/2015,104.52,3705861,105.55,105.55,104.12
01/09/2015,105.27,3272406,106.32,106.35,104.92
01/08/2015,106.15,2795995,105.21,106.24,105.11
01/07/2015,104.31,3661449,104.09,104.45,103.55
01/06/2015,103.08,4226047,104.4,104.5,102.51
01/05/2015,104.1,5383515,105.35,105.55,103.86
01/02/2015,105.92,5298337,106.49,106.72,105.27
12/31/2014,106,2224372,107.19,107.39,105.98
12/30/2014,107.06,4472640,107.42,107.46,106.99
12/29/2014,107.59,3746482,107.36,107.705,107.29
12/26/2014,107.36,3293476,107.31,107.63,107.27
12/24/2014,107.04,1702637,107.35,107.35,107.02
12/23/2014,107.01,4050508,107.24,107.24,106.82
12/22/2014,106.77,5629624,106.66,106.78,106.28
12/19/2014,106.91,3575627,106.61,107.25,106.38
12/18/2014,106.47,5084217,105.56,106.47,105.0299
12/17/2014,104.01,4948821,102.25,104.21,102.01
12/16/2014,101.83,7527385,102.03,104.01,101.8
12/15/2014,102.59,4328145,103.75,104.18,102.2368
12/12/2014,103.34,3956467,104.22,104.7499,103.33
12/11/2014,104.99,3340104,104.93,105.991,104.76
12/10/2014,104.51,3507254,105.97,106.19,104.373
12/09/2014,106.25,3044080,105.04,106.33,104.82
12/08/2014,106.19,2070003,106.77,107.07,105.803
12/05/2014,106.95,3314663,106.86,107.169,106.696
12/04/2014,106.71,2417646,106.7,107.01,106.24
12/03/2014,106.84,3299494,106.44,106.99,106.38
12/02/2014,106.36,2450866,105.8,106.49,105.75
12/01/2014,105.7,2754667,106.5,106.55,105.53
11/28/2014,106.6,944071,106.95,107.01,106.48
11/26/2014,106.98,1178321,106.77,107,106.63
11/25/2014,106.74,2310741,106.92,107.069,106.5
11/24/2014,106.76,3990822,106.65,106.77,106.5
11/21/2014,106.37,3435550,106.85,106.94,106.0601
11/20/2014,105.81,1502527,105.07,105.834,104.94
11/19/2014,105.51,1771103,105.65,105.72,105.031
11/18/2014,105.78,1485999,105.24,105.97,105.22
11/17/2014,105.16,1449630,105,105.3,104.83
11/14/2014,105.17,2173866,105.23,105.325,104.94
11/13/2014,105.16,1671120,105.32,105.56,104.73
11/12/2014,105.18,1089767,104.81,105.3,104.74
11/11/2014,105.2,1178039,105.17,105.24,104.9
11/10/2014,105.1,2923269,104.88,105.1,104.69
11/07/2014,104.78,1746276,104.71,104.8799,104.35
11/06/2014,104.7,2096219,104.32,104.7,103.88
11/05/2014,104.19,2580373,104.5,104.51,103.82
11/04/2014,103.7,2584189,103.9,103.961,103.15
11/03/2014,104.08,3672515,104.19,104.4599,103.83
10/31/2014,104.02,3276261,104,104.2,103.53
10/30/2014,102.8,2593381,101.88,103.07,101.72
10/29/2014,102.17,2621164,102.46,102.68,101.45
10/28/2014,102.32,2847530,101.44,102.33,101.29
10/27/2014,101.01,2585921,100.85,101.105,100.35
10/24/2014,101.15,2899616,100.58,101.18,100.2
10/23/2014,100.45,4211561,100.27,101.0799,100.04
10/22/2014,99.25,3905820,100.3,100.48,99.2
10/21/2014,100.03,4004168,98.61,100.12,98.61
10/20/2014,98.09,2487485,97.02,98.13,96.9341
10/17/2014,97.12,3855056,97.44,97.799,96.67
10/16/2014,96.07,6326825,93.78,96.72,93.78
10/15/2014,95.86,8265427,95.19,96.21,93.58
10/14/2014,96.4,3913937,96.59,97.5,96.04
10/13/2014,96.1,5351450,97.71,98.0099,96.03
10/10/2014,97.66,3784866,98.85,99.34,97.65
10/09/2014,98.89,3021854,100.75,100.92,98.87
10/08/2014,100.97,3455736,99.35,101.0699,98.74
10/07/2014,99.32,2151821,100.39,100.57,99.29
10/06/2014,100.88,1758831,101.57,101.6144,100.565
10/03/2014,101.08,2303772,100.7,101.27,100.36
10/02/2014,99.96,3237194,99.86,100.31,98.81
10/01/2014,99.91,3989787,101.11,101.34,99.66
09/30/2014,101.24,2140433,101.86,102,101.1257
09/29/2014,101.72,2827796,101.02,101.84,100.9
09/26/2014,101.9,2227437,101.29,102.1,101.11
09/25/2014,101.08,3000908,102.43,102.52,101.05
09/24/2014,102.69,2364260,101.98,102.75,101.64
09/23/2014,102.3566,1965294,102.75,103.0967,102.35
09/22/2014,103.02,2333099,103.75,103.8,102.83
09/19/2014,103.98,1932966,104.59,104.59,103.74
09/18/2014,104.18,1829160,104.02,104.23,103.88
09/17/2014,103.65,2085218,103.7,104.16,103.19
09/16/2014,103.54,1242455,102.55,103.69,102.53
09/15/2014,102.81,3846239,103.1,103.24,102.56
09/12/2014,103.08,2477228,103.69,103.69,102.78
09/11/2014,103.75,1617304,103.15,103.76,103.09
09/10/2014,103.56,1290855,103.23,103.6,102.85
09/09/2014,103.17,1296103,103.77,103.84,102.99
09/08/2014,103.9,1416202,103.97,104.16,103.5501
09/05/2014,104.11,1490403,103.59,104.12,103.21
09/04/2014,103.63,1591152,104.01,104.389,103.37
09/03/2014,103.85,1523948,104.39,104.44,103.7
09/02/2014,103.96,1738160,104.04,104.269,103.56
08/29/2014,103.88,1736981,103.75,103.93,103.42
08/28/2014,103.57,1429343,103.28,103.65,103.19
08/27/2014,103.68,1154488,103.81,103.87,103.52
08/26/2014,103.74,1464848,103.65,103.9595,103.61
08/25/2014,103.55,1216719,103.6,103.75,103.38
08/22/2014,103.01,1746399,103.12,103.26,102.78
08/21/2014,103.16,1591271,103,103.3066,102.81
08/20/2014,102.93,2929799,102.5,103.03,102.42
08/19/2014,102.69,1896845,102.41,102.76,102.3
08/18/2014,102.18,2718599,101.86,102.22,101.73
08/15/2014,101.27,3760319,101.62,101.74,100.52
08/14/2014,101.26,1850375,100.93,101.26,100.87
08/13/2014,100.82,1208176,100.52,100.8999,100.31
08/12/2014,100.11,1375270,100.17,100.49,99.77
08/11/2014,100.29,1979483,100.32,100.7435,100.22
08/08/2014,99.93,1566747,98.96,99.97,98.7699
08/07/2014,98.79,3313507,99.82,99.88,98.56
08/06/2014,99.31,1763235,98.82,99.7799,98.72
08/05/2014,99.29,2856370,99.7,100.13,98.93
08/04/2014,100.17,3320066,99.74,100.3752,99.21
08/01/2014,99.49,5157075,99.55,100.14,98.96
07/31/2014,99.74,2938488,101.12,101.28,99.74
07/30/2014,101.81,1552917,102.12,102.26,101.38
07/29/2014,101.74,1090872,102.29,102.48,101.72
07/28/2014,102.11,1189382,102.18,102.2757,101.511
07/25/2014,102.14,1139701,102.37,102.42,101.931
07/24/2014,102.68,925987,102.84,102.92,102.57
07/23/2014,102.66,736525,102.58,102.78,102.3699
07/22/2014,102.42,1198160,102.29,102.6301,102.242
07/21/2014,101.9,1434685,101.83,102.38,101.45
07/18/2014,102.14,996222,101.34,102.24,101.295
07/17/2014,101.05,1980424,101.88,102.28,100.9069
07/16/2014,102.23,1933103,102.36,102.4799,101.95
07/15/2014,101.97,2591150,102.3,102.499,101.51
07/14/2014,102.23,1060299,102.3,102.4143,102.16
07/11/2014,101.74,1252751,101.63,101.79,101.3
07/10/2014,101.65,1564137,101.03,101.95,100.87
07/09/2014,102.1,1866593,101.91,102.16,101.65
07/08/2014,101.66,2130067,102.34,102.34,101.35
07/07/2014,102.44,2198413,102.8,102.81,102.31
07/03/2014,102.98,987059,102.74,103,102.6649
07/02/2014,102.44,1504285,102.53,102.63,102.36
07/01/2014,102.5,1818541,102.07,102.82,102
06/30/2014,101.77,1600811,101.55,101.91,101.55
06/27/2014,101.73,1378823,101.22,101.75,101.215
06/26/2014,101.46,1423897,101.53,101.53,100.76
06/25/2014,101.52,1379221,100.82,101.6,100.781
06/24/2014,101.009,1613367,101.54,102.0699,100.91
06/23/2014,102.14,1308572,102.19,102.25,101.945
06/20/2014,102.17,1952843,102.2,102.2,101.98
06/19/2014,101.93,2130674,101.9,102,101.53
06/18/2014,101.81,1326213,101.08,101.84,100.87
06/17/2014,101.06,1089731,100.56,101.1957,100.46
06/16/2014,100.7,2778042,100.45,100.89,100.31
06/13/2014,100.62,2099287,100.45,100.69,100.11
06/12/2014,100.29,2197024,100.88,100.93,100.06
06/11/2014,101.01,2068825,101.06,101.1175,100.7301
06/10/2014,101.35,1569764,101.21,101.35,100.98
06/09/2014,101.37,1683365,101.2,101.67,101.135
06/06/2014,101.2,1929346,100.99,101.25,100.85
06/05/2014,100.68,1797410,100.02,100.76,99.64
06/04/2014,99.87,1754136,99.38,99.97,99.33
06/03/2014,99.66,941969,99.45,99.72,99.3162
06/02/2014,99.7,2762567,99.8,99.84,99.16
05/30/2014,99.58,1444469,99.44,99.68,99.29
